Policy Name,Application Type,Location,Location with Subfolders,File Name,Original File Name,File Name Compare As,Checksum Algorithm,Checksum,Owner,Arguments,Arguments Compare As,Signed By,Publisher,Publisher Compare As,Product Name,Product Name Compare As,File Description,File Description Compare As,Company Name,Company Name Compare As,Product Version From,Product Version To,File Version From,File Version To,Script File Name,Script Shortcut Name,MSI/MSP Product Name,MSI/MSP Product Name Compare As,MSI/MSP Company Name,MSI/MSP Company Name Compare As,MSI/MSP Product Version From,MSI/MSP Product Version To,MSI/MSP Product Code,MSI/MSP Upgrade Code,Web Application URL,Web Application URL Compare As,Windows Admin Task,All ActiveX Installation Allowed,ActiveX Source URL,ActiveX Source Compare As,ActiveX MIME Type,ActiveX MIME Type Compare As,ActiveX CLSID,ActiveX Version From,ActiveX Version To,File/Folder Path,File/Folder Type,Folder With subfolders and files,Registry Key,COM Display Name,COM CLSID,Service Name,Elevate Privileges for Child Processes,Remove Admin rights from File Open/Save common dialogs,Apply to Application from specific Source only,Apply Policy to Applications installed before CyberArk EPM Agent,Apply to Application only if its parent process belongs to group,Check direct parent process only,Apply Policy to Application only if it is created,Application Description
Application Policy for GTVPYTOIntelUygulamaYonetimi,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Management Instrumentation,,,,,,,,,,,,,,,,,,,,,,No,
Application Policy for GTVPYTOIntelUygulamaYonetimi,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet Options,,,,,,,,,,,,,,,,,,,,,,No,
Application Policy for GTVPYTOIntelUygulamaYonetimi,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet Information Services (IIS) Management,,,,,,,,,,,,,,,,,,,,,,No,
Application Policy for GTVPYTOIntelUygulamaYonetimi,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Add/Remove Programs and Windows Features,,,,,,,,,,,,,,,,,,,,,,No,
Application Policy for GTVPYTOIntelUygulamaYonetimi,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automatic Updates configuration,,,,,,,,,,,,,,,,,,,,,,No,
Application Policy for GTVPYTOIntelUygulamaYonetimi,Executable,C:\Windows\System32,with subfolders,sc.exe,,Exactly,,,,*,RegExp,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,,,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTVPYTOIntelUygulamaYonetimi,Executable,C:\Windows\System32,with subfolders,shutdown.exe,,Exactly,,,NT SERVICE\TrustedInstaller,,,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,,,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTVPYTOIntelUygulamaYonetimi,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Options,,,,,,,,,,,,,,,,,,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,,,sc.exe,,Exactly,,,,doc1,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Service Control Manager Configuration Tool,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,,,sc.exe,,Exactly,,,,cikti,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Service Control Manager Configuration Tool,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet Information Services,,,,,,,,,,,,,,,,,,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet Information Services (IIS) Management,,,,,,,,,,,,,,,,,,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,C:\Windows\System32,with subfolders,mmc.exe,,Exactly,,,,taskschd.msc,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,,,net.exe,,Exactly,,,,"stop ""Doc1 Test Service""",Exactly,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Net Command,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,,,net.exe,,Exactly,,,,"start ""Doc1 Test Service""",Exactly,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Net Command,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,,,SystemPropertiesAdvanced.exe,,Exactly,,,,,,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Advanced System Settings,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,,,logoff.exe,,Exactly,,,,/server:,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Session Logoff Utility,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,,,sc.exe,,Exactly,,,,doc1,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,A tool to aid in developing services for WindowsNT,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,,,sc.exe,,Exactly,,,,cikti,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,A tool to aid in developing services for WindowsNT,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,,,,,,,,,,,Specific Publishers,Microsoft Corporation;Sysinternals,Prefix,Sysinternals,Prefix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,Sysinternals
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,,,procexp64.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Process Explorer,Exactly,Sysinternals Process Explorer,Exactly,Sysinternals - www.sysinternals.com,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,,,procexp.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Process Explorer,Exactly,Sysinternals Process Explorer,Exactly,Sysinternals - www.sysinternals.com,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,,,procexp64.exe,,Exactly,,,,,,Specific Publishers,Sysinternals,Exactly,Process Explorer,Exactly,Sysinternals Process Explorer,Exactly,Sysinternals - www.sysinternals.com,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Executable,C:\Program Files (x86)\PBBI CCM\DOC1\Content Author\Admin,with subfolders,Msg1Admin.exe,,Exactly,,,,,,Ignore Signature,,,Designer,Exactly,Message1,Exactly,Pitney Bowes Software Europe Ltd.,Exactly,6.0.1835.0,,,6.0.1835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,Msg1Admin.exe
[IMPORTED] Application Policy for GTCiktiHazirlama,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 23:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 23:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 23:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 23:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 23:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 23:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 23:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 23:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy for GTKriptografiveMainframeGuvenlik,Executable,,,ckdemo.exe,,Exactly,,,,,,Specific Publishers,"SafeNet, Inc.",Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
[IMPORTED] Application Policy for GTKriptografiveMainframeGuvenlik,Executable,,,lunacm.exe,,Exactly,,,,,,Specific Publishers,"SafeNet, Inc.",Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
[IMPORTED] Application Policy for GTKriptografiveMainframeGuvenlik,Executable,,,VTL.exe,,Exactly,,,,-,Contains,Specific Publishers,"SafeNet, Inc.",Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
[IMPORTED] Application Policy for GTKriptografiveMainframeGuvenlik,Executable,,,VTL.exe,,Exactly,,,,,,Specific Publishers,"SafeNet, Inc.",Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
GT_policies,Executable,C:\Windows\System32,with subfolders,mshta.exe,,Exactly,,,,deployer.hta,Contains,Specific Publishers,Microsoft Windows,Exactly,Internet Explorer,Exactly,Microsoft (R) HTML Application host,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
GT_policies,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Elevation Policy for GarantiYatirim,Executable,C:\Windows\System32,with subfolders,mmc.exe,,Exactly,,,,taskschd.msc,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Elevation Policy for GarantiYatirim,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Event Viewer,,,,,,,,,,,,,,,,,,,,,,No,
Elevation Policy for GarantiYatirim,Executable,D:\WindowsServices\FW40\NasdaqFincWAND,with subfolders,WAND.exe,,Wildcards,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,oms-mediator-monitor.exe,,Exactly,,,,,,Ignore Signature,,,Oms Mediator Monitor,Exactly,Matriks Oms Mediator Monitor,Exactly,Matriks Bilgi Dağıtım A.Ş.,Exactly,1.0.0.2,,,1.0.0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,oms-dbserver.exe,,Exactly,,,,,,Ignore Signature,,,Oms DbServer API,Exactly,Matriks OMS DbServer API,Exactly,Matriks Bilgi Dağıtım A.Ş.,Exactly,1.0.0.4,,,1.0.0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,ApiGui.exe,,Exactly,,,,,,Ignore Signature,,,ApiGui,Exactly,ApiGui,Exactly,,,1.0.0.0,,,1.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,OMS.exe,,Exactly,,,,,,Specific Publishers,MATRIKS BILGI DAGITIM HIZMETLERI ANONIM SIRKETI,Exactly,OMS,Exactly,MATRIKS OMS,Exactly,MATRIKS,Exactly,12.8.75.0,,,4.6.2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,ProgramCheck.exe,,Exactly,,,,,,Ignore Signature,,,ProgramCheck,Exactly,ProgramCheck,Exactly,Matriks Bilgi Dağıtım,Exactly,3.0.2.0,,,3.0.2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,oms-mediator-market.exe,,Exactly,,,,,,Ignore Signature,,,Oms Mediator API Market Updater,Exactly,Matriks OMS Mediator API Market Updater,Exactly,Matriks Bilgi Dağıtım A.Ş.,Exactly,1.1.0.8,,,1.1.0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,oms-mediator-price.exe,,Exactly,,,,,,Ignore Signature,,,Oms Mediator API Price Server,Exactly,Matriks OMS Mediator API Price Server,Exactly,Matriks Bilgi Dağıtım A.Ş.,Exactly,1.2.0.15,,,1.2.0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,oms-mediator-price-multiple.exe,,Exactly,,,,,,Ignore Signature,,,Oms Mediator API Price Server (Multi Channel),Exactly,Matriks OMS Mediator API Price Server (Multi Channel),Exactly,Matriks Bilgi Dağıtım A.Ş.,Exactly,1.2.0.15,,,1.2.0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,oms-mediator-trade.exe,,Exactly,,,,,,Ignore Signature,,,Oms Mediator API Trade,Exactly,Matriks OMS Mediator API Trade,Exactly,Matriks Bilgi Dağıtım A.Ş.,Exactly,1.3.1.14,,,1.3.1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,oms-trading-api.exe,,Exactly,,,,,,Ignore Signature,,,matriks-tradingapi-app,Exactly,matriks-tradingapi-app,Exactly,,,5.1.0.0,,,5.1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,OuchService.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,viopfix.exe,,Exactly,,,,,,Ignore Signature,,,Matriks VIOP API Service,Exactly,Matriks.VIP.APIService,Exactly,Matriks Bilgi Dagitim,Exactly,3.0.0.0,,,3.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,viopFixUpgrade.exe,,Exactly,,,,,,Ignore Signature,,,Matriks.VIP.Upgrade,Exactly,Matriks.VIP.Upgrade,Exactly,,,1.0.0.0,,,1.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,viopmanagement.exe,,Exactly,,,,,,Ignore Signature,,,Matriks VIOP Management,Exactly,Matriks VIOP Management,Exactly,Matriks,Exactly,3.0.0.4,,,3.0.0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,SpanDownloader.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Elevation Policy for GarantiYatirim,Executable,D:\ProgramCheck,with subfolders,ProgramCheck.exe,,Wildcards,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Elevation Policy for GarantiYatirim,Executable,,,Matriks.exe,,Exactly,,,,,,Specific Publishers,MATRIKS BILGI DAGITIM HIZMETLERI ANONIM SIRKETI,Exactly,MATRIKS,Exactly,Application,Exactly,MATRIKS BİLGİ DAĞITIM HİZ. A.Ş.,Exactly,10.0.0.5,,,10.0.0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Elevation Policy for GarantiYatirim,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 23:00 - 00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 23:00 - 00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 23:00 - 00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 23:00 - 00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 23:00 - 00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 23:00 - 00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 23:00 - 00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 23:00 - 00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama,Executable,,,sc.exe,,Exactly,,,,doc1,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Service Control Manager Configuration Tool,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTCiktiHazirlama,Executable,,,sc.exe,,Exactly,,,,cikti,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Service Control Manager Configuration Tool,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTCiktiHazirlama,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet Information Services,,,,,,,,,,,,,,,,,,,,,,No,
Application Policy for GTCiktiHazirlama,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet Information Services (IIS) Management,,,,,,,,,,,,,,,,,,,,,,No,
Application Policy for GTCiktiHazirlama,Executable,C:\Windows\System32,with subfolders,mmc.exe,,Exactly,,,,taskschd.msc,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTCiktiHazirlama,Executable,,,net.exe,,Exactly,,,,"stop ""Doc1 Test Service""",Exactly,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Net Command,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama,Executable,,,net.exe,,Exactly,,,,"start ""Doc1 Test Service""",Exactly,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Net Command,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama,Executable,,,SystemPropertiesAdvanced.exe,,Exactly,,,,,,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Advanced System Settings,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama,Executable,,,logoff.exe,,Exactly,,,,/server:,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Session Logoff Utility,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTCiktiHazirlama,Executable,,,sc.exe,,Exactly,,,,doc1,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,A tool to aid in developing services for WindowsNT,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTCiktiHazirlama,Executable,,,sc.exe,,Exactly,,,,cikti,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,A tool to aid in developing services for WindowsNT,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTCiktiHazirlama,Executable,,,,,,,,,,,Specific Publishers,Microsoft Corporation;Sysinternals,Prefix,Sysinternals,Prefix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,Sysinternals
