Policy Name,Application Type,Location,Location with Subfolders,File Name,Original File Name,File Name Compare As,Checksum Algorithm,Checksum,Owner,Arguments,Arguments Compare As,Signed By,Publisher,Publisher Compare As,Product Name,Product Name Compare As,File Description,File Description Compare As,Company Name,Company Name Compare As,Product Version From,Product Version To,File Version From,File Version To,Script File Name,Script Shortcut Name,MSI/MSP Product Name,MSI/MSP Product Name Compare As,MSI/MSP Company Name,MSI/MSP Company Name Compare As,MSI/MSP Product Version From,MSI/MSP Product Version To,MSI/MSP Product Code,MSI/MSP Upgrade Code,Web Application URL,Web Application URL Compare As,Windows Admin Task,All ActiveX Installation Allowed,ActiveX Source URL,ActiveX Source Compare As,ActiveX MIME Type,ActiveX MIME Type Compare As,ActiveX CLSID,ActiveX Version From,ActiveX Version To,File/Folder Path,File/Folder Type,Folder With subfolders and files,Registry Key,COM Display Name,COM CLSID,Service Name,Elevate Privileges for Child Processes,Remove Admin rights from File Open/Save common dialogs,Apply to Application from specific Source only,Apply Policy to Applications installed before CyberArk EPM Agent,Apply to Application only if its parent process belongs to group,Check direct parent process only,Apply Policy to Application only if it is created,Application Description
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,GTBulkScanService.exe,,Exactly,,,,,,Ignore Signature,,,GTBulkScanService,Exactly,GTBulkScanService,Exactly,Garanti,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,IHT_MBS_Service.exe,,Exactly,,,,,,Ignore Signature,,,IHT_MBS_Service,Exactly,IHT_MBS_Service,Exactly,Garanti,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,KiymetliEvrak.exe,,Exactly,,,,,,Ignore Signature,,,MultiThreadedService,Exactly,MultiThreadedService,Exactly,Garanti,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,ZMM_MBS_Service.exe,,Exactly,,,,,,Ignore Signature,,,ZMM_MBS_Service,Exactly,ZMM_MBS_Service,Exactly,Garanti,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,GB.DocumentRecognition.Service.exe,,Exactly,,,,,,Ignore Signature,,,GB.DocumentRecognition.Service,Exactly,GB.DocumentRecognition.Service,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,GT.Haciz.Ocr.Service.exe,,Exactly,,,,,,Ignore Signature,,,GT.Haciz.Ocr.Service,Exactly,GT.Haciz.Ocr.Service,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,FaxDocumentService.exe,,Exactly,,,,,,Ignore Signature,,,FaxDocumentService,Exactly,FaxDocumentService,Exactly,Garanti,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,SwiftImageCreatorService.exe,,Exactly,,,,,,Ignore Signature,,,SwiftImageCreatorService,Exactly,SwiftImageCreatorService,Exactly,Garanti,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,ChequeUploaderService.exe,,Exactly,,,,,,Ignore Signature,,,ChequeUploaderService,Exactly,ChequeUploaderService,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,LobbyNotificationService.exe,,Exactly,,,,,,Ignore Signature,,,LobbyNotificationService,Exactly,LobbyNotificationService,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,QRBarcodeScan.Service.exe,,Exactly,,,,,,Ignore Signature,,,QRBarcodeScan.Service,Exactly,QRBarcodeScan.Service,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,DocMaskingService.exe,,Exactly,,,,,,Ignore Signature,,,DocMaskingService,Exactly,DocMaskingService,Exactly,Garanti,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,GT.Form.ContractSaver.Service.exe,,Exactly,,,,,,Ignore Signature,,,GT.Form.ContractSaver.Service,Exactly,GT.Form.ContractSaver.Service,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (2),Executable,,,BelgeMerkezService.exe,,Exactly,,,,,,Ignore Signature,,,BelgeMerkezService,Exactly,BelgeMerkezService,Exactly,Garanti,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (10),Executable,,,npcap-1.79.exe,,Exactly,,,,,,Specific Publishers,Nmap Software LLC,Exactly,Npcap,Exactly,Npcap 1.79 installer,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),Executable,,,ChangeAuditor.exe,,Exactly,,,,,,Specific Publishers,"QUEST SOFTWARE, INC.",Exactly,Change Auditor,Exactly,Change Auditor Client,Exactly,Quest Software Inc.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),Executable,,,ChangeAuditor.Service.exe,,Exactly,,,,,,Specific Publishers,"QUEST SOFTWARE, INC.",Exactly,Change Auditor,Exactly,Change Auditor Coordinator Service,Exactly,Quest Software Inc.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),Executable,,,ConfigureDatabase.exe,,Exactly,,,,,,Specific Publishers,"QUEST SOFTWARE, INC.",Exactly,Change Auditor,Exactly,Change Auditor Database Configuration,Exactly,Quest Software Inc.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),Executable,,,CoordinatorTray.exe,,Exactly,,,,,,Specific Publishers,"QUEST SOFTWARE, INC.",Exactly,Change Auditor,Exactly,Change Auditor Coordinator Status,Exactly,Quest Software Inc.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),Executable,,,LogView.exe,,Exactly,,,,,,Specific Publishers,"QUEST SOFTWARE, INC.",Exactly,Change Auditor,Exactly,Change Auditor Log Viewer,Exactly,Quest Software Inc.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),Executable,,,ServiceControl.exe,,Exactly,,,,,,Specific Publishers,"QUEST SOFTWARE, INC.",Exactly,Change Auditor,Exactly,Change Auditor Services Control Tool,Exactly,Quest Software Inc.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),Executable,,,ChangeAuditor.exe,,Exactly,,,,,,Specific Publishers,QUEST SOFTWARE INC.,Exactly,Change Auditor,Exactly,Change Auditor Client,Exactly,Quest Software Inc.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),Executable,,,ChangeAuditor.Service.exe,,Exactly,,,,,,Specific Publishers,QUEST SOFTWARE INC.,Exactly,Change Auditor,Exactly,Change Auditor Coordinator Service,Exactly,Quest Software Inc.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),Executable,,,ConfigureDatabase.exe,,Exactly,,,,,,Specific Publishers,QUEST SOFTWARE INC.,Exactly,Change Auditor,Exactly,Change Auditor Database Configuration,Exactly,Quest Software Inc.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),Executable,,,CoordinatorTray.exe,,Exactly,,,,,,Specific Publishers,QUEST SOFTWARE INC.,Exactly,Change Auditor,Exactly,Change Auditor Coordinator Status,Exactly,Quest Software Inc.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),Executable,,,LogView.exe,,Exactly,,,,,,Specific Publishers,QUEST SOFTWARE INC.,Exactly,Change Auditor,Exactly,Change Auditor Log Viewer,Exactly,Quest Software Inc.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),Executable,,,ServiceControl.exe,,Exactly,,,,,,Specific Publishers,QUEST SOFTWARE INC.,Exactly,Change Auditor,Exactly,Change Auditor Services Control Tool,Exactly,Quest Software Inc.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),MSI/MSP Installation,,,Quest Change Auditor Agent (x64).msi,,Exactly,,,,,,Specific Publishers,QUEST SOFTWARE INC.,Exactly,,,,,,,,,,,,,Quest Change Auditor 7.4.0 Agent,Exactly,Quest Software Inc.,Exactly,,,"""{103162F4-F029-4E09-8E0F-DDD72DD56D46}"" ( exact / case sensitive: True )","""{1E1215C8-39D0-4B21-B1B1-75FF307FB47D}"" ( exact / case sensitive: True )",,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),MSI/MSP Installation,,,Quest Change Auditor Client (x64).msi,,Exactly,,,,,,Specific Publishers,QUEST SOFTWARE INC.,Exactly,,,,,,,,,,,,,Quest Change Auditor 7.4.0 Client,Exactly,Quest Software Inc.,Exactly,,,"""{1AB62E28-4DB1-48FE-94A9-281E3DAA9148}"" ( exact / case sensitive: True )","""{417EDEAB-0C66-4005-9F43-0205C1F53A1F}"" ( exact / case sensitive: True )",,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),MSI/MSP Installation,,,Quest Change Auditor Coordinator (x64).msi,,Exactly,,,,,,Specific Publishers,QUEST SOFTWARE INC.,Exactly,,,,,,,,,,,,,Quest Change Auditor 7.4.0 Coordinator,Exactly,Quest Software Inc.,Exactly,,,"""{1FB374DA-15B1-4731-AD9A-9354FBD3BA52}"" ( exact / case sensitive: True )","""{F5503208-6D2D-4306-BB01-68432BFC9CF9}"" ( exact / case sensitive: True )",,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),MSI/MSP Installation,,,Quest Change Auditor Web Client (x64).msi,,Exactly,,,,,,Specific Publishers,QUEST SOFTWARE INC.,Exactly,,,,,,,,,,,,,Quest Change Auditor 7.4.0 Web Client,Exactly,Quest Software Inc.,Exactly,,,"""{31862AB4-A6CE-4088-8815-A72F74EEC47D}"" ( exact / case sensitive: True )","""{4834A164-D1C6-4FA4-81B6-448763CEC402}"" ( exact / case sensitive: True )",,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),MSI/MSP Installation,,,Quest Change Auditor Web Client (x64).msi,,Exactly,,,,,,Specific Publishers,QUEST SOFTWARE INC.,Exactly,,,,,,,,,,,,,Quest Change Auditor 7.4.0 Web Client,Exactly,Quest Software Inc.,Exactly,,,"""{31862AB4-A6CE-4088-8815-A72F74EEC47D}"" ( exact / case sensitive: True )","""{4834A164-D1C6-4FA4-81B6-448763CEC402}"" ( exact / case sensitive: True )",,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),MSI/MSP Installation,,,Quest Change Auditor Workstation Agent (x64).msi,,Exactly,,,,,,Specific Publishers,QUEST SOFTWARE INC.,Exactly,,,,,,,,,,,,,Quest Change Auditor 7.4.0 Workstation Agent,Exactly,Quest Software Inc.,Exactly,,,"""{89211A47-5C45-4F60-8A7A-9185C4AFA1F7}"" ( exact / case sensitive: True )","""{F3D88FDA-9EB4-4CED-BA45-5BA1ABB81FBC}"" ( exact / case sensitive: True )",,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),MSI/MSP Installation,,,Quest Change Auditor Agent (x64).msi,,Exactly,,,,,,Specific Publishers,"QUEST SOFTWARE, INC.",Exactly,,,,,,,,,,,,,Quest Change Auditor 7.3.0 Agent,Exactly,Quest Software Inc.,Exactly,,,"""{0C943C7B-3D88-48D0-8DF5-E7A608A6118B}"" ( exact / case sensitive: True )","""{1E1215C8-39D0-4B21-B1B1-75FF307FB47D}"" ( exact / case sensitive: True )",,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),MSI/MSP Installation,,,Quest Change Auditor Client (x64).msi,,Exactly,,,,,,Specific Publishers,"QUEST SOFTWARE, INC.",Exactly,,,,,,,,,,,,,Quest Change Auditor 7.3.0 Client,Exactly,Quest Software Inc.,Exactly,,,"""{FDBBC58B-0B8A-4D61-812A-96A544D48FCE}"" ( exact / case sensitive: True )","""{417EDEAB-0C66-4005-9F43-0205C1F53A1F}"" ( exact / case sensitive: True )",,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),MSI/MSP Installation,,,Quest Change Auditor Coordinator (x64).msi,,Exactly,,,,,,Specific Publishers,"QUEST SOFTWARE, INC.",Exactly,,,,,,,,,,,,,Quest Change Auditor 7.3.0 Coordinator,Exactly,Quest Software Inc.,Exactly,,,"""{7A11C710-2EEE-485F-ADB3-DEC1864C3CCB}"" ( exact / case sensitive: True )","""{F5503208-6D2D-4306-BB01-68432BFC9CF9}"" ( exact / case sensitive: True )",,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),MSI/MSP Installation,,,Quest Change Auditor Web Client (x64).msi,,Exactly,,,,,,Specific Publishers,"QUEST SOFTWARE, INC.",Exactly,,,,,,,,,,,,,Quest Change Auditor 7.3.0 Web Client,Exactly,Quest Software Inc.,Exactly,,,"""{EBC0979A-410E-40EF-A1B7-E83DEFF2479A}"" ( exact / case sensitive: True )","""{4834A164-D1C6-4FA4-81B6-448763CEC402}"" ( exact / case sensitive: True )",,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (14),MSI/MSP Installation,,,Quest Change Auditor Workstation Agent (x64).msi,,Exactly,,,,,,Specific Publishers,"QUEST SOFTWARE, INC.",Exactly,,,,,,,,,,,,,Quest Change Auditor 7.3.0 Workstation Agent,Exactly,Quest Software Inc.,Exactly,,,"""{050F950D-3F2E-43E5-9D2E-3385ACAC62FA}"" ( exact / case sensitive: True )","""{F3D88FDA-9EB4-4CED-BA45-5BA1ABB81FBC}"" ( exact / case sensitive: True )",,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Permission for Temel Bankacılık Ürünleri,Executable,,,Lien.WindowsServices.ReplyLettersAuto.exe,,Exactly,,,,,,Ignore Signature,,,Lien.WindowsServices.ReplyLettersAuto,Exactly,Lien.WindowsServices.ReplyLettersAuto,Exactly,Garanti,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Altyapı ve Veri Saklama Teknolojileri (2),Executable,,,GxSplash.exe,,Exactly,,,,,,Specific Publishers,"Commvault Systems, Inc.",Exactly,Commvault,Exactly,,,Commvault,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for (3),Executable,,,layer7 apı gateway policy manager.exe,layer7 apı gateway policy manager.exe,Exactly,SHA1,65E43B3EF1D0F24111248996DEBB81F74F90418B,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,Executable by checksum based on file 'layer7 apı gateway policy manager.exe'
Application Permission for (3),Executable,,,Layer7 API Gateway Policy Manager.exe,,Wildcards,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for İş Süreçleri Platform ve Çözümleri,Executable,,,DocMaskingService.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kontrol ve Sürekli İzleme,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet Information Services (IIS) Management,,,,,,,,,,,,,,,,,,,,,,No,
Application Permission for Kontrol ve Sürekli İzleme,Executable,,,mmc.exe,,Exactly,,,,,,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kontrol ve Sürekli İzleme,Executable,,,CluAdmin.msc,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Siber Savunma Merkezi (6),Executable,,,SEP_14_3_RU8_10158_DOMAIN CONTROLLER.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Siber Savunma Merkezi (6),Executable,,,SEP_14_3_RU8_10158_Exchanges.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Siber Savunma Merkezi (6),Executable,,,SEP_14_3_RU8_10158_IPCC.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Siber Savunma Merkezi (6),Executable,,,SEP_14_3_RU8_10158_Servers.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Siber Savunma Merkezi (6),Executable,,,SEP_14_3_RU8_10158_SQL.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Siber Savunma Merkezi (6),Executable,,,SEP_14_3_RU8_10158_GARANTI YATIRIM.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Uygulama Servisleri Rezilyans Yönetimi - 2 (7),Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet Information Services (IIS) Management,,,,,,,,,,,,,,,,,,,,,,No,
Application Permission for Uygulama Servisleri Rezilyans Yönetimi - 2 (6),Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet Information Services (IIS) Management,,,,,,,,,,,,,,,,,,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (16),MSI/MSP Installation,,,UaInstall-11.0.1-104.msi,,Exactly,,,,,,Specific Publishers,Palo Alto Networks,Exactly,,,,,,,,,,,,,User-ID Agent,Exactly,Palo Alto Networks,Exactly,,,"""{42050256-E8C7-46A3-826C-1351792B03A0}"" ( exact / case sensitive: True )","""{6F3F5763-1297-46D5-B65B-A1A57C047526}"" ( exact / case sensitive: True )",,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Permission for Bulut Veri Platform Teknolojileri,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet Information Services (IIS) Management,,,,,,,,,,,,,,,,,,,,,,No,
Application Permission for Bulut Veri Platform Teknolojileri,Executable,,,ServerManager.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (3),Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (3),Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (3),Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (3),Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (3),Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (3),Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Middleware ve Platform Teknolojileri (3),Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (17),Executable,,,splunk.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for,Executable,C:\TWS,with subfolders,ChequeImageProcessor.exe,,Wildcards,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kimlik ve Erişim Teknolojileri,Executable,,,AutoIt3.exe,,Exactly,,,,,,Specific Publishers,AutoIt Consulting Ltd,Exactly,AutoIt v3 Script,Exactly,AutoIt v3 Script,Exactly,AutoIt Team,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permisson for Bulut Middleware ve Platform Teknolojileri,Executable,,,LMS_INTEGRATION_SERVICE_EXE.exe,,Exactly,,,,,,Ignore Signature,,,LMS_INTEGRATION_SERVICE_EXE,Exactly,LMS_INTEGRATION_SERVICE_EXE,Exactly,Enocta,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permisson for Bulut Middleware ve Platform Teknolojileri,Executable,,,LMS_WINDOWS_SERVICE_EXE.exe,,Exactly,,,,,,Ignore Signature,,,LMS_WINDOWS_SERVICE_EXE,Exactly,LMS_WINDOWS_SERVICE_EXE,Exactly,Enocta,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permisson for Bulut Middleware ve Platform Teknolojileri,Executable,C:\tools,with subfolders,Enterprise Manager.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permisson for Bulut Middleware ve Platform Teknolojileri,Executable,,,HUYDB.exe,,Exactly,,,,,,Ignore Signature,,,HUYDB,Exactly,,,TEPE TEKNOLOJIK SERVISLER A.S.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permisson for Bulut Middleware ve Platform Teknolojileri,Executable,,,DllChecker.exe,,Exactly,,,,,,Ignore Signature,,,DllChecker,Exactly,,,Tepe Teknoloji,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permisson for Bulut Middleware ve Platform Teknolojileri,Executable,,,VGAuthService.exe,,Exactly,,,,,,Specific Publishers,VMware Inc.,Exactly,VMware Guest Authentication,Exactly,VMware Guest Authentication Service,Exactly,"VMware, Inc.",Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permisson for Bulut Middleware ve Platform Teknolojileri,Executable,,,CORTTEX.exe,,Exactly,,,,,,Ignore Signature,,,corTTex,Exactly,,,Tepe Teknolojik Servisler A.Ş.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği,Executable,,,BurpSuitePro.exe,,Exactly,,,,,,Specific Publishers,PortSwigger Ltd,Exactly,Burp Suite Professional,Exactly,Burp Suite Professional,Exactly,PortSwigger Web Security,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği,Executable,,,chrome.exe,,Exactly,,,,,,Ignore Signature,,,Chromium,Exactly,Chromium,Exactly,The Chromium Authors,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Dijital İş Yeri Teknolojileri,Executable,,,ATMVynamic.exe,,Exactly,,,,,,Specific Publishers,Turkiye Garanti Bankasi A.S,Exactly,ATMVynamic,Exactly,ATMVynamic,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Dijital İş Yeri Teknolojileri,Executable,,,ATMRestart.exe,,Exactly,,,,,,Specific Publishers,Turkiye Garanti Bankasi A.S,Exactly,ATMRestart,Exactly,ATMRestart,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy For İzleme Sistemleri ve Otomasyon,Executable,,,python-3.12.0-amd64.exe,,Exactly,,,,,,Specific Publishers,Python Software Foundation,Exactly,Python 3.12.0 (64-bit),Exactly,Python 3.12.0 (64-bit),Exactly,Python Software Foundation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Kurumsal Altyapılar Güvenliği (1),Executable,,,setup.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
